id_origin,id_destination,people
cod_63_6_27_gadm2-8,cod_63_9_34_gadm2-8,285.905022
cod_63_6_27_gadm2-8,cod_63_9_35_gadm2-8,969.856494
cod_63_6_27_gadm2-8,cod_63_2_7_gadm2-8,168.204420
cod_63_6_27_gadm2-8,cod_63_2_8_gadm2-8,249.361968
cod_63_6_27_gadm2-8,cod_63_2_9_gadm2-8,393.042461
cod_63_6_27_gadm2-8,cod_63_2_10_gadm2-8,289.459903
cod_63_6_27_gadm2-8,cod_63_3_11_gadm2-8,254.438627
cod_63_6_27_gadm2-8,cod_63_3_12_gadm2-8,215.596325
cod_63_6_27_gadm2-8,cod_63_3_13_gadm2-8,271.752245
cod_63_6_27_gadm2-8,cod_63_3_14_gadm2-8,212.600449
cod_63_6_27_gadm2-8,cod_63_3_15_gadm2-8,82.597633
cod_63_6_27_gadm2-8,cod_63_1_1_gadm2-8,310.117650
cod_63_6_27_gadm2-8,cod_63_1_2_gadm2-8,83.042471
cod_63_6_27_gadm2-8,cod_63_1_3_gadm2-8,368.141894
cod_63_6_27_gadm2-8,cod_63_1_4_gadm2-8,324.701956
cod_63_6_27_gadm2-8,cod_63_1_5_gadm2-8,420.588545
cod_63_6_27_gadm2-8,cod_63_1_6_gadm2-8,233.898057
cod_63_6_27_gadm2-8,cod_63_4_16_gadm2-8,58.027280
cod_63_6_27_gadm2-8,cod_63_4_17_gadm2-8,302.843619
cod_63_6_27_gadm2-8,cod_63_9_36_gadm2-8,432.065966
cod_63_6_27_gadm2-8,cod_63_9_37_gadm2-8,463.017187
cod_63_6_27_gadm2-8,cod_63_9_38_gadm2-8,271.116633
cod_63_6_28_gadm2-8,cod_63_4_18_gadm2-8,410.457033
cod_63_6_28_gadm2-8,cod_63_5_19_gadm2-8,941.260696
cod_63_6_28_gadm2-8,cod_63_5_20_gadm2-8,1365.259085
cod_63_6_28_gadm2-8,cod_63_5_21_gadm2-8,380.268429
cod_63_6_28_gadm2-8,cod_63_5_22_gadm2-8,347.541752
cod_63_6_28_gadm2-8,cod_63_6_23_gadm2-8,1134.436979
cod_63_6_28_gadm2-8,cod_63_6_24_gadm2-8,749.194250
cod_63_6_28_gadm2-8,cod_63_6_25_gadm2-8,470.429650
cod_63_6_28_gadm2-8,cod_63_6_26_gadm2-8,252.734984
cod_63_6_28_gadm2-8,cod_63_6_27_gadm2-8,309.889582
cod_63_6_28_gadm2-8,cod_63_7_29_gadm2-8,3191.188706
cod_63_6_28_gadm2-8,cod_63_8_30_gadm2-8,351.870324
cod_63_6_28_gadm2-8,cod_63_8_31_gadm2-8,786.351416
cod_63_6_28_gadm2-8,cod_63_8_32_gadm2-8,1092.470056
cod_63_6_28_gadm2-8,cod_63_8_33_gadm2-8,1254.017088
cod_63_6_28_gadm2-8,cod_63_9_34_gadm2-8,306.991795
cod_63_6_28_gadm2-8,cod_63_9_35_gadm2-8,1009.951605
cod_63_6_28_gadm2-8,cod_63_2_7_gadm2-8,223.133507
cod_63_6_28_gadm2-8,cod_63_2_8_gadm2-8,362.432145
cod_63_6_28_gadm2-8,cod_63_2_9_gadm2-8,533.278750
cod_63_6_28_gadm2-8,cod_63_2_10_gadm2-8,370.261143
cod_63_6_28_gadm2-8,cod_63_3_11_gadm2-8,373.763072
cod_63_6_28_gadm2-8,cod_63_3_12_gadm2-8,320.771118
cod_63_6_28_gadm2-8,cod_63_3_13_gadm2-8,395.686743
cod_63_6_28_gadm2-8,cod_63_3_14_gadm2-8,305.379190
cod_63_6_28_gadm2-8,cod_63_3_15_gadm2-8,122.490152
cod_63_6_28_gadm2-8,cod_63_1_1_gadm2-8,376.318741
cod_63_6_28_gadm2-8,cod_63_1_2_gadm2-8,102.640299
cod_63_6_28_gadm2-8,cod_63_1_3_gadm2-8,417.460471
cod_63_6_28_gadm2-8,cod_63_1_4_gadm2-8,376.402367
cod_63_6_28_gadm2-8,cod_63_1_5_gadm2-8,503.753647
cod_63_6_28_gadm2-8,cod_63_1_6_gadm2-8,270.306265
cod_63_6_28_gadm2-8,cod_63_4_16_gadm2-8,97.417083
cod_63_6_28_gadm2-8,cod_63_4_17_gadm2-8,427.274540
cod_63_6_28_gadm2-8,cod_63_9_36_gadm2-8,450.189810
cod_63_6_28_gadm2-8,cod_63_9_37_gadm2-8,513.873789
cod_63_6_28_gadm2-8,cod_63_9_38_gadm2-8,301.710964
cod_63_7_29_gadm2-8,cod_63_4_18_gadm2-8,861.244025
cod_63_7_29_gadm2-8,cod_63_5_19_gadm2-8,896.391986
cod_63_7_29_gadm2-8,cod_63_5_20_gadm2-8,2381.842261
cod_63_7_29_gadm2-8,cod_63_5_21_gadm2-8,765.581120
cod_63_7_29_gadm2-8,cod_63_5_22_gadm2-8,613.751544
cod_63_7_29_gadm2-8,cod_63_6_23_gadm2-8,1037.535126
cod_63_7_29_gadm2-8,cod_63_6_24_gadm2-8,1104.607054
cod_63_7_29_gadm2-8,cod_63_6_25_gadm2-8,1062.322785
cod_63_7_29_gadm2-8,cod_63_6_26_gadm2-8,557.523266
cod_63_7_29_gadm2-8,cod_63_6_27_gadm2-8,878.386242
cod_63_7_29_gadm2-8,cod_63_6_28_gadm2-8,1041.394777
cod_63_7_29_gadm2-8,cod_63_8_30_gadm2-8,776.565855
cod_63_7_29_gadm2-8,cod_63_8_31_gadm2-8,936.003725
cod_63_7_29_gadm2-8,cod_63_8_32_gadm2-8,3433.485086
cod_63_7_29_gadm2-8,cod_63_8_33_gadm2-8,1429.808771
cod_63_7_29_gadm2-8,cod_63_9_34_gadm2-8,805.359733
cod_63_7_29_gadm2-8,cod_63_9_35_gadm2-8,3362.165106
cod_63_7_29_gadm2-8,cod_63_2_7_gadm2-8,1999.197667
cod_63_7_29_gadm2-8,cod_63_2_8_gadm2-8,2689.392764
cod_63_7_29_gadm2-8,cod_63_2_9_gadm2-8,4257.498430
cod_63_7_29_gadm2-8,cod_63_2_10_gadm2-8,2197.111504
cod_63_7_29_gadm2-8,cod_63_3_11_gadm2-8,1183.816749
cod_63_7_29_gadm2-8,cod_63_3_12_gadm2-8,811.753970
cod_63_7_29_gadm2-8,cod_63_3_13_gadm2-8,3060.945978
cod_63_7_29_gadm2-8,cod_63_3_14_gadm2-8,6098.650830
cod_63_7_29_gadm2-8,cod_63_3_15_gadm2-8,444.858081
cod_63_7_29_gadm2-8,cod_63_1_1_gadm2-8,770.559229
cod_63_7_29_gadm2-8,cod_63_1_2_gadm2-8,223.255172
cod_63_7_29_gadm2-8,cod_63_1_3_gadm2-8,813.273193
cod_63_7_29_gadm2-8,cod_63_1_4_gadm2-8,696.684940
cod_63_7_29_gadm2-8,cod_63_1_5_gadm2-8,817.375629
cod_63_7_29_gadm2-8,cod_63_1_6_gadm2-8,602.077289
cod_63_7_29_gadm2-8,cod_63_4_16_gadm2-8,205.822567
cod_63_7_29_gadm2-8,cod_63_4_17_gadm2-8,1174.366946
cod_63_7_29_gadm2-8,cod_63_9_36_gadm2-8,1661.155528
cod_63_7_29_gadm2-8,cod_63_9_37_gadm2-8,1407.235874
cod_63_7_29_gadm2-8,cod_63_9_38_gadm2-8,825.644961
cod_63_8_30_gadm2-8,cod_63_4_18_gadm2-8,226.532292
cod_63_8_30_gadm2-8,cod_63_5_19_gadm2-8,257.695594
cod_63_8_30_gadm2-8,cod_63_5_20_gadm2-8,659.529601
cod_63_8_30_gadm2-8,cod_63_5_21_gadm2-8,239.695956
cod_63_8_30_gadm2-8,cod_63_5_22_gadm2-8,168.711347
cod_63_8_30_gadm2-8,cod_63_6_23_gadm2-8,244.239690
cod_63_8_30_gadm2-8,cod_63_6_24_gadm2-8,202.081831
cod_63_8_30_gadm2-8,cod_63_6_25_gadm2-8,232.023752
cod_63_8_30_gadm2-8,cod_63_6_26_gadm2-8,151.813364
cod_63_8_30_gadm2-8,cod_63_6_27_gadm2-8,168.161313
cod_63_8_30_gadm2-8,cod_63_6_28_gadm2-8,302.069778
cod_63_8_30_gadm2-8,cod_63_7_29_gadm2-8,2047.238483
cod_63_8_30_gadm2-8,cod_63_8_31_gadm2-8,678.738728
cod_63_8_30_gadm2-8,cod_63_8_32_gadm2-8,2967.412419
cod_63_8_30_gadm2-8,cod_63_8_33_gadm2-8,3453.892652
cod_63_8_30_gadm2-8,cod_63_9_34_gadm2-8,157.765126
cod_63_8_30_gadm2-8,cod_63_9_35_gadm2-8,597.854673
cod_63_8_30_gadm2-8,cod_63_2_7_gadm2-8,139.017012
cod_63_8_30_gadm2-8,cod_63_2_8_gadm2-8,246.631171
cod_63_8_30_gadm2-8,cod_63_2_9_gadm2-8,345.935400
cod_63_8_30_gadm2-8,cod_63_2_10_gadm2-8,225.580050
cod_63_8_30_gadm2-8,cod_63_3_11_gadm2-8,240.970232
cod_63_8_30_gadm2-8,cod_63_3_12_gadm2-8,208.447845
cod_63_8_30_gadm2-8,cod_63_3_13_gadm2-8,256.602762
cod_63_8_30_gadm2-8,cod_63_3_14_gadm2-8,199.234707
cod_63_8_30_gadm2-8,cod_63_3_15_gadm2-8,79.895274
cod_63_8_30_gadm2-8,cod_63_1_1_gadm2-8,210.441474
cod_63_8_30_gadm2-8,cod_63_1_2_gadm2-8,58.322337
cod_63_8_30_gadm2-8,cod_63_1_3_gadm2-8,217.549039
cod_63_8_30_gadm2-8,cod_63_1_4_gadm2-8,189.631916
cod_63_8_30_gadm2-8,cod_63_1_5_gadm2-8,264.860577
cod_63_8_30_gadm2-8,cod_63_1_6_gadm2-8,159.438438
cod_63_8_30_gadm2-8,cod_63_4_16_gadm2-8,54.069202
cod_63_8_30_gadm2-8,cod_63_4_17_gadm2-8,265.168425
cod_63_8_30_gadm2-8,cod_63_9_36_gadm2-8,375.706112
cod_63_8_30_gadm2-8,cod_63_9_37_gadm2-8,408.727878
cod_63_8_30_gadm2-8,cod_63_9_38_gadm2-8,241.187220
cod_63_8_31_gadm2-8,cod_63_4_18_gadm2-8,462.422009
cod_63_8_31_gadm2-8,cod_63_5_19_gadm2-8,944.346266
cod_63_8_31_gadm2-8,cod_63_5_20_gadm2-8,1530.584171
cod_63_8_31_gadm2-8,cod_63_5_21_gadm2-8,1223.929359
cod_63_8_31_gadm2-8,cod_63_5_22_gadm2-8,385.573002
cod_63_8_31_gadm2-8,cod_63_6_23_gadm2-8,471.862804
cod_63_8_31_gadm2-8,cod_63_6_24_gadm2-8,331.197025
cod_63_8_31_gadm2-8,cod_63_6_25_gadm2-8,369.768576
cod_63_8_31_gadm2-8,cod_63_6_26_gadm2-8,236.458889
cod_63_8_31_gadm2-8,cod_63_6_27_gadm2-8,268.007039
cod_63_8_31_gadm2-8,cod_63_6_28_gadm2-8,766.380083
cod_63_8_31_gadm2-8,cod_63_7_29_gadm2-8,2798.017516
cod_63_8_31_gadm2-8,cod_63_8_30_gadm2-8,770.360129
cod_63_8_31_gadm2-8,cod_63_8_32_gadm2-8,2765.831890
cod_63_8_31_gadm2-8,cod_63_8_33_gadm2-8,3452.668760
cod_63_8_31_gadm2-8,cod_63_9_34_gadm2-8,263.090009
cod_63_8_31_gadm2-8,cod_63_9_35_gadm2-8,917.910839
cod_63_8_31_gadm2-8,cod_63_2_7_gadm2-8,190.423279
cod_63_8_31_gadm2-8,cod_63_2_8_gadm2-8,336.869673
cod_63_8_31_gadm2-8,cod_63_2_9_gadm2-8,487.539974
cod_63_8_31_gadm2-8,cod_63_2_10_gadm2-8,320.254138
cod_63_8_31_gadm2-8,cod_63_3_11_gadm2-8,339.084014
cod_63_8_31_gadm2-8,cod_63_3_12_gadm2-8,294.245731
cod_63_8_31_gadm2-8,cod_63_3_13_gadm2-8,356.353160
cod_63_8_31_gadm2-8,cod_63_3_14_gadm2-8,272.945308
cod_63_8_31_gadm2-8,cod_63_3_15_gadm2-8,112.025081
cod_63_8_31_gadm2-8,cod_63_1_1_gadm2-8,302.157173
cod_63_8_31_gadm2-8,cod_63_1_2_gadm2-8,82.060727
cod_63_8_31_gadm2-8,cod_63_1_3_gadm2-8,346.163272
cod_63_8_31_gadm2-8,cod_63_1_4_gadm2-8,285.517390
cod_63_8_31_gadm2-8,cod_63_1_5_gadm2-8,384.540006
cod_63_8_31_gadm2-8,cod_63_1_6_gadm2-8,313.776944
cod_63_8_31_gadm2-8,cod_63_4_16_gadm2-8,113.662880
cod_63_8_31_gadm2-8,cod_63_4_17_gadm2-8,486.810807
cod_63_8_31_gadm2-8,cod_63_9_36_gadm2-8,491.888885
cod_63_8_31_gadm2-8,cod_63_9_37_gadm2-8,828.132489
cod_63_8_31_gadm2-8,cod_63_9_38_gadm2-8,729.063018
cod_63_8_32_gadm2-8,cod_63_4_18_gadm2-8,573.155397
cod_63_8_32_gadm2-8,cod_63_5_19_gadm2-8,563.309564
cod_63_8_32_gadm2-8,cod_63_5_20_gadm2-8,1560.018644
cod_63_8_32_gadm2-8,cod_63_5_21_gadm2-8,547.815245
cod_63_8_32_gadm2-8,cod_63_5_22_gadm2-8,402.893851
cod_63_8_32_gadm2-8,cod_63_6_23_gadm2-8,600.179222
cod_63_8_32_gadm2-8,cod_63_6_24_gadm2-8,559.604701
cod_63_8_32_gadm2-8,cod_63_6_25_gadm2-8,651.534775
cod_63_8_32_gadm2-8,cod_63_6_26_gadm2-8,420.015395
cod_63_8_32_gadm2-8,cod_63_6_27_gadm2-8,481.678231
cod_63_8_32_gadm2-8,cod_63_6_28_gadm2-8,536.786300
cod_63_8_32_gadm2-8,cod_63_7_29_gadm2-8,5174.127830
cod_63_8_32_gadm2-8,cod_63_8_30_gadm2-8,1693.342338
cod_63_8_32_gadm2-8,cod_63_8_31_gadm2-8,1395.582546
cod_63_8_32_gadm2-8,cod_63_8_33_gadm2-8,2855.944932
cod_63_8_32_gadm2-8,cod_63_9_34_gadm2-8,445.929415
cod_63_8_32_gadm2-8,cod_63_9_35_gadm2-8,2089.933333
cod_63_8_32_gadm2-8,cod_63_2_7_gadm2-8,347.704223
cod_63_8_32_gadm2-8,cod_63_2_8_gadm2-8,642.324926
cod_63_8_32_gadm2-8,cod_63_2_9_gadm2-8,887.495238
cod_63_8_32_gadm2-8,cod_63_2_10_gadm2-8,561.397987
cod_63_8_32_gadm2-8,cod_63_3_11_gadm2-8,606.568890
cod_63_8_32_gadm2-8,cod_63_3_12_gadm2-8,526.175673
cod_63_8_32_gadm2-8,cod_63_3_13_gadm2-8,648.703166
cod_63_8_32_gadm2-8,cod_63_3_14_gadm2-8,506.200599
cod_63_8_32_gadm2-8,cod_63_3_15_gadm2-8,202.143490
cod_63_8_32_gadm2-8,cod_63_1_1_gadm2-8,501.305479
cod_63_8_32_gadm2-8,cod_63_1_2_gadm2-8,139.466977
cod_63_8_32_gadm2-8,cod_63_1_3_gadm2-8,517.839580
cod_63_8_32_gadm2-8,cod_63_1_4_gadm2-8,429.268631
cod_63_8_32_gadm2-8,cod_63_1_5_gadm2-8,605.640788
cod_63_8_32_gadm2-8,cod_63_1_6_gadm2-8,396.786489
cod_63_8_32_gadm2-8,cod_63_4_16_gadm2-8,135.333713
cod_63_8_32_gadm2-8,cod_63_4_17_gadm2-8,676.555959
cod_63_8_32_gadm2-8,cod_63_9_36_gadm2-8,3176.337901
cod_63_8_32_gadm2-8,cod_63_9_37_gadm2-8,1292.132983
cod_63_8_32_gadm2-8,cod_63_9_38_gadm2-8,1127.361932
cod_63_8_33_gadm2-8,cod_63_4_18_gadm2-8,488.403190
cod_63_8_33_gadm2-8,cod_63_5_19_gadm2-8,620.454739
cod_63_8_33_gadm2-8,cod_63_5_20_gadm2-8,1516.418125
cod_63_8_33_gadm2-8,cod_63_5_21_gadm2-8,560.425415
cod_63_8_33_gadm2-8,cod_63_5_22_gadm2-8,385.439547
cod_63_8_33_gadm2-8,cod_63_6_23_gadm2-8,553.871850
cod_63_8_33_gadm2-8,cod_63_6_24_gadm2-8,420.518918
cod_63_8_33_gadm2-8,cod_63_6_25_gadm2-8,470.691074
cod_63_8_33_gadm2-8,cod_63_6_26_gadm2-8,303.734813
cod_63_8_33_gadm2-8,cod_63_6_27_gadm2-8,337.431094
cod_63_8_33_gadm2-8,cod_63_6_28_gadm2-8,1168.776588
cod_63_8_33_gadm2-8,cod_63_7_29_gadm2-8,4087.347084
cod_63_8_33_gadm2-8,cod_63_8_30_gadm2-8,3715.390480
cod_63_8_33_gadm2-8,cod_63_8_31_gadm2-8,3303.038636
cod_63_8_33_gadm2-8,cod_63_8_32_gadm2-8,5421.618781
cod_63_8_33_gadm2-8,cod_63_9_34_gadm2-8,329.696534
cod_63_8_33_gadm2-8,cod_63_9_35_gadm2-8,1179.589285
cod_63_8_33_gadm2-8,cod_63_2_7_gadm2-8,277.242174
cod_63_8_33_gadm2-8,cod_63_2_8_gadm2-8,486.465849
cod_63_8_33_gadm2-8,cod_63_2_9_gadm2-8,686.354574
cod_63_8_33_gadm2-8,cod_63_2_10_gadm2-8,451.872645
cod_63_8_33_gadm2-8,cod_63_3_11_gadm2-8,484.190484
cod_63_8_33_gadm2-8,cod_63_3_12_gadm2-8,418.636025
cod_63_8_33_gadm2-8,cod_63_3_13_gadm2-8,513.644416
cod_63_8_33_gadm2-8,cod_63_3_14_gadm2-8,396.993609
cod_63_8_33_gadm2-8,cod_63_3_15_gadm2-8,160.137188
cod_63_8_33_gadm2-8,cod_63_1_1_gadm2-8,428.497883
cod_63_8_33_gadm2-8,cod_63_1_2_gadm2-8,118.276865
cod_63_8_33_gadm2-8,cod_63_1_3_gadm2-8,452.736079
cod_63_8_33_gadm2-8,cod_63_1_4_gadm2-8,396.995697
cod_63_8_33_gadm2-8,cod_63_1_5_gadm2-8,548.525147
cod_63_8_33_gadm2-8,cod_63_1_6_gadm2-8,335.781853
cod_63_8_33_gadm2-8,cod_63_4_16_gadm2-8,117.490333
cod_63_8_33_gadm2-8,cod_63_4_17_gadm2-8,548.578776
cod_63_8_33_gadm2-8,cod_63_9_36_gadm2-8,685.605375
cod_63_8_33_gadm2-8,cod_63_9_37_gadm2-8,845.679939
cod_63_8_33_gadm2-8,cod_63_9_38_gadm2-8,499.672517
cod_63_9_34_gadm2-8,cod_63_4_18_gadm2-8,339.365634
cod_63_9_34_gadm2-8,cod_63_5_19_gadm2-8,330.164218
cod_63_9_34_gadm2-8,cod_63_5_20_gadm2-8,922.870003
cod_63_9_34_gadm2-8,cod_63_5_21_gadm2-8,263.549345
cod_63_9_34_gadm2-8,cod_63_5_22_gadm2-8,239.582295
cod_63_9_34_gadm2-8,cod_63_6_23_gadm2-8,406.237406
cod_63_9_34_gadm2-8,cod_63_6_24_gadm2-8,408.638703
cod_63_9_34_gadm2-8,cod_63_6_25_gadm2-8,450.753997
cod_63_9_34_gadm2-8,cod_63_6_26_gadm2-8,270.828737
cod_63_9_34_gadm2-8,cod_63_6_27_gadm2-8,342.883038
cod_63_9_34_gadm2-8,cod_63_6_28_gadm2-8,311.089632
cod_63_9_34_gadm2-8,cod_63_7_29_gadm2-8,2503.871380
cod_63_9_34_gadm2-8,cod_63_8_30_gadm2-8,186.476223
cod_63_9_34_gadm2-8,cod_63_8_31_gadm2-8,273.804473
cod_63_9_34_gadm2-8,cod_63_8_32_gadm2-8,920.603788
cod_63_9_34_gadm2-8,cod_63_8_33_gadm2-8,358.732240
cod_63_9_34_gadm2-8,cod_63_9_35_gadm2-8,1889.804355
cod_63_9_34_gadm2-8,cod_63_2_7_gadm2-8,165.506533
cod_63_9_34_gadm2-8,cod_63_2_8_gadm2-8,339.345975
cod_63_9_34_gadm2-8,cod_63_2_9_gadm2-8,455.006711
cod_63_9_34_gadm2-8,cod_63_2_10_gadm2-8,268.045817
cod_63_9_34_gadm2-8,cod_63_3_11_gadm2-8,293.135941
cod_63_9_34_gadm2-8,cod_63_3_12_gadm2-8,257.075969
cod_63_9_34_gadm2-8,cod_63_3_13_gadm2-8,316.121875
cod_63_9_34_gadm2-8,cod_63_3_14_gadm2-8,249.617795
cod_63_9_34_gadm2-8,cod_63_3_15_gadm2-8,99.221483
cod_63_9_34_gadm2-8,cod_63_1_1_gadm2-8,233.871679
cod_63_9_34_gadm2-8,cod_63_1_2_gadm2-8,62.114590
cod_63_9_34_gadm2-8,cod_63_1_3_gadm2-8,610.931549
cod_63_9_34_gadm2-8,cod_63_1_4_gadm2-8,470.990723
cod_63_9_34_gadm2-8,cod_63_1_5_gadm2-8,302.746011
cod_63_9_34_gadm2-8,cod_63_1_6_gadm2-8,237.038513
cod_63_9_34_gadm2-8,cod_63_4_16_gadm2-8,78.987858
cod_63_9_34_gadm2-8,cod_63_4_17_gadm2-8,372.032923
cod_63_9_34_gadm2-8,cod_63_9_36_gadm2-8,453.547510
cod_63_9_34_gadm2-8,cod_63_9_37_gadm2-8,850.277552
cod_63_9_34_gadm2-8,cod_63_9_38_gadm2-8,723.007715
cod_63_9_35_gadm2-8,cod_63_4_18_gadm2-8,696.345303
cod_63_9_35_gadm2-8,cod_63_5_19_gadm2-8,642.174059
cod_63_9_35_gadm2-8,cod_63_5_20_gadm2-8,1845.062791
cod_63_9_35_gadm2-8,cod_63_5_21_gadm2-8,508.278992
cod_63_9_35_gadm2-8,cod_63_5_22_gadm2-8,479.915318
cod_63_9_35_gadm2-8,cod_63_6_23_gadm2-8,769.225197
cod_63_9_35_gadm2-8,cod_63_6_24_gadm2-8,739.642642
cod_63_9_35_gadm2-8,cod_63_6_25_gadm2-8,847.309039
cod_63_9_35_gadm2-8,cod_63_6_26_gadm2-8,532.982394
cod_63_9_35_gadm2-8,cod_63_6_27_gadm2-8,625.627063
cod_63_9_35_gadm2-8,cod_63_6_28_gadm2-8,550.847841
cod_63_9_35_gadm2-8,cod_63_7_29_gadm2-8,5623.255022
cod_63_9_35_gadm2-8,cod_63_8_30_gadm2-8,379.820632
cod_63_9_35_gadm2-8,cod_63_8_31_gadm2-8,514.187802
cod_63_9_35_gadm2-8,cod_63_8_32_gadm2-8,2321.932255
cod_63_9_35_gadm2-8,cod_63_8_33_gadm2-8,690.840330
cod_63_9_35_gadm2-8,cod_63_9_34_gadm2-8,1017.599884
cod_63_9_35_gadm2-8,cod_63_2_7_gadm2-8,378.810799
cod_63_9_35_gadm2-8,cod_63_2_8_gadm2-8,735.986193
cod_63_9_35_gadm2-8,cod_63_2_9_gadm2-8,1011.063277
cod_63_9_35_gadm2-8,cod_63_2_10_gadm2-8,612.578396
cod_63_9_35_gadm2-8,cod_63_3_11_gadm2-8,644.341884
cod_63_9_35_gadm2-8,cod_63_3_12_gadm2-8,560.708823
cod_63_9_35_gadm2-8,cod_63_3_13_gadm2-8,697.798854
cod_63_9_35_gadm2-8,cod_63_3_14_gadm2-8,553.023496
cod_63_9_35_gadm2-8,cod_63_3_15_gadm2-8,216.799071
cod_63_9_35_gadm2-8,cod_63_1_1_gadm2-8,505.488273
cod_63_9_35_gadm2-8,cod_63_1_2_gadm2-8,141.716079
cod_63_9_35_gadm2-8,cod_63_1_3_gadm2-8,509.125683
cod_63_9_35_gadm2-8,cod_63_1_4_gadm2-8,402.389911
cod_63_9_35_gadm2-8,cod_63_1_5_gadm2-8,560.464928
cod_63_9_35_gadm2-8,cod_63_1_6_gadm2-8,389.767780
cod_63_9_35_gadm2-8,cod_63_4_16_gadm2-8,162.480275
cod_63_9_35_gadm2-8,cod_63_4_17_gadm2-8,795.057698
cod_63_9_35_gadm2-8,cod_63_9_36_gadm2-8,4996.748713
cod_63_9_35_gadm2-8,cod_63_9_37_gadm2-8,1058.575752
cod_63_9_35_gadm2-8,cod_63_9_38_gadm2-8,915.085961
cod_63_2_7_gadm2-8,cod_63_4_18_gadm2-8,256.319594
cod_63_2_7_gadm2-8,cod_63_5_19_gadm2-8,234.289522
cod_63_2_7_gadm2-8,cod_63_5_20_gadm2-8,660.975917
cod_63_2_7_gadm2-8,cod_63_5_21_gadm2-8,221.351378
cod_63_2_7_gadm2-8,cod_63_5_22_gadm2-8,170.873688
cod_63_2_7_gadm2-8,cod_63_6_23_gadm2-8,267.737222
cod_63_2_7_gadm2-8,cod_63_6_24_gadm2-8,288.572138
cod_63_2_7_gadm2-8,cod_63_6_25_gadm2-8,280.705531
cod_63_2_7_gadm2-8,cod_63_6_26_gadm2-8,150.540624
cod_63_2_7_gadm2-8,cod_63_6_27_gadm2-8,232.755500
cod_63_2_7_gadm2-8,cod_63_6_28_gadm2-8,260.910413
cod_63_2_7_gadm2-8,cod_63_7_29_gadm2-8,7251.574217
cod_63_2_7_gadm2-8,cod_63_8_30_gadm2-8,189.335114
cod_63_2_7_gadm2-8,cod_63_8_31_gadm2-8,228.636800
cod_63_2_7_gadm2-8,cod_63_8_32_gadm2-8,828.873909
cod_63_2_7_gadm2-8,cod_63_8_33_gadm2-8,348.196357
cod_63_2_7_gadm2-8,cod_63_9_34_gadm2-8,191.101328
cod_63_2_7_gadm2-8,cod_63_9_35_gadm2-8,813.657724
cod_63_2_7_gadm2-8,cod_63_2_8_gadm2-8,395.450945
cod_63_2_7_gadm2-8,cod_63_2_9_gadm2-8,2212.001991
cod_63_2_7_gadm2-8,cod_63_2_10_gadm2-8,1730.049479
cod_63_2_7_gadm2-8,cod_63_3_11_gadm2-8,183.592115
cod_63_2_7_gadm2-8,cod_63_3_12_gadm2-8,143.925548
cod_63_2_7_gadm2-8,cod_63_3_13_gadm2-8,266.786114
cod_63_2_7_gadm2-8,cod_63_3_14_gadm2-8,375.516029
cod_63_2_7_gadm2-8,cod_63_3_15_gadm2-8,62.938168
cod_63_2_7_gadm2-8,cod_63_1_1_gadm2-8,296.367300
cod_63_2_7_gadm2-8,cod_63_1_2_gadm2-8,93.097930
cod_63_2_7_gadm2-8,cod_63_1_3_gadm2-8,219.436649
cod_63_2_7_gadm2-8,cod_63_1_4_gadm2-8,172.639341
cod_63_2_7_gadm2-8,cod_63_1_5_gadm2-8,225.087118
cod_63_2_7_gadm2-8,cod_63_1_6_gadm2-8,201.184013
