id_origin,id_destination,people
cod_63_2_7_gadm2-8,cod_63_4_16_gadm2-8,62.220442
cod_63_2_7_gadm2-8,cod_63_4_17_gadm2-8,405.686966
cod_63_2_7_gadm2-8,cod_63_9_36_gadm2-8,403.111082
cod_63_2_7_gadm2-8,cod_63_9_37_gadm2-8,338.235081
cod_63_2_7_gadm2-8,cod_63_9_38_gadm2-8,198.415755
cod_63_2_8_gadm2-8,cod_63_4_18_gadm2-8,461.067715
cod_63_2_8_gadm2-8,cod_63_5_19_gadm2-8,351.916298
cod_63_2_8_gadm2-8,cod_63_5_20_gadm2-8,1076.237166
cod_63_2_8_gadm2-8,cod_63_5_21_gadm2-8,322.806608
cod_63_2_8_gadm2-8,cod_63_5_22_gadm2-8,280.787621
cod_63_2_8_gadm2-8,cod_63_6_23_gadm2-8,367.053336
cod_63_2_8_gadm2-8,cod_63_6_24_gadm2-8,370.784485
cod_63_2_8_gadm2-8,cod_63_6_25_gadm2-8,356.724798
cod_63_2_8_gadm2-8,cod_63_6_26_gadm2-8,238.196592
cod_63_2_8_gadm2-8,cod_63_6_27_gadm2-8,293.897520
cod_63_2_8_gadm2-8,cod_63_6_28_gadm2-8,360.890790
cod_63_2_8_gadm2-8,cod_63_7_29_gadm2-8,8216.650282
cod_63_2_8_gadm2-8,cod_63_8_30_gadm2-8,286.113027
cod_63_2_8_gadm2-8,cod_63_8_31_gadm2-8,344.506260
cod_63_2_8_gadm2-8,cod_63_8_32_gadm2-8,1302.983645
cod_63_2_8_gadm2-8,cod_63_8_33_gadm2-8,520.133744
cod_63_2_8_gadm2-8,cod_63_9_34_gadm2-8,333.760487
cod_63_2_8_gadm2-8,cod_63_9_35_gadm2-8,1345.031461
cod_63_2_8_gadm2-8,cod_63_2_7_gadm2-8,336.833887
cod_63_2_8_gadm2-8,cod_63_2_9_gadm2-8,3415.847362
cod_63_2_8_gadm2-8,cod_63_2_10_gadm2-8,472.635038
cod_63_2_8_gadm2-8,cod_63_3_11_gadm2-8,264.054513
cod_63_2_8_gadm2-8,cod_63_3_12_gadm2-8,219.606042
cod_63_2_8_gadm2-8,cod_63_3_13_gadm2-8,389.991029
cod_63_2_8_gadm2-8,cod_63_3_14_gadm2-8,910.884615
cod_63_2_8_gadm2-8,cod_63_3_15_gadm2-8,98.512947
cod_63_2_8_gadm2-8,cod_63_1_1_gadm2-8,281.109679
cod_63_2_8_gadm2-8,cod_63_1_2_gadm2-8,76.218486
cod_63_2_8_gadm2-8,cod_63_1_3_gadm2-8,346.554124
cod_63_2_8_gadm2-8,cod_63_1_4_gadm2-8,308.416459
cod_63_2_8_gadm2-8,cod_63_1_5_gadm2-8,363.893178
cod_63_2_8_gadm2-8,cod_63_1_6_gadm2-8,246.577979
cod_63_2_8_gadm2-8,cod_63_4_16_gadm2-8,109.296313
cod_63_2_8_gadm2-8,cod_63_4_17_gadm2-8,1016.405124
cod_63_2_8_gadm2-8,cod_63_9_36_gadm2-8,649.131884
cod_63_2_8_gadm2-8,cod_63_9_37_gadm2-8,557.001143
cod_63_2_8_gadm2-8,cod_63_9_38_gadm2-8,326.387991
cod_63_2_9_gadm2-8,cod_63_4_18_gadm2-8,734.866062
cod_63_2_9_gadm2-8,cod_63_5_19_gadm2-8,524.256298
cod_63_2_9_gadm2-8,cod_63_5_20_gadm2-8,1680.490480
cod_63_2_9_gadm2-8,cod_63_5_21_gadm2-8,540.893257
cod_63_2_9_gadm2-8,cod_63_5_22_gadm2-8,438.046062
cod_63_2_9_gadm2-8,cod_63_6_23_gadm2-8,523.569983
cod_63_2_9_gadm2-8,cod_63_6_24_gadm2-8,533.069422
cod_63_2_9_gadm2-8,cod_63_6_25_gadm2-8,518.922587
cod_63_2_9_gadm2-8,cod_63_6_26_gadm2-8,326.495723
cod_63_2_9_gadm2-8,cod_63_6_27_gadm2-8,429.316583
cod_63_2_9_gadm2-8,cod_63_6_28_gadm2-8,492.262057
cod_63_2_9_gadm2-8,cod_63_7_29_gadm2-8,12044.446310
cod_63_2_9_gadm2-8,cod_63_8_30_gadm2-8,371.961245
cod_63_2_9_gadm2-8,cod_63_8_31_gadm2-8,462.214274
cod_63_2_9_gadm2-8,cod_63_8_32_gadm2-8,1668.776029
cod_63_2_9_gadm2-8,cod_63_8_33_gadm2-8,680.294765
cod_63_2_9_gadm2-8,cod_63_9_34_gadm2-8,414.851905
cod_63_2_9_gadm2-8,cod_63_9_35_gadm2-8,1712.704544
cod_63_2_9_gadm2-8,cod_63_2_7_gadm2-8,1730.561905
cod_63_2_9_gadm2-8,cod_63_2_8_gadm2-8,3166.240502
cod_63_2_9_gadm2-8,cod_63_2_10_gadm2-8,2799.341723
cod_63_2_9_gadm2-8,cod_63_3_11_gadm2-8,341.709316
cod_63_2_9_gadm2-8,cod_63_3_12_gadm2-8,279.076796
cod_63_2_9_gadm2-8,cod_63_3_13_gadm2-8,481.142127
cod_63_2_9_gadm2-8,cod_63_3_14_gadm2-8,613.822384
cod_63_2_9_gadm2-8,cod_63_3_15_gadm2-8,121.159672
cod_63_2_9_gadm2-8,cod_63_1_1_gadm2-8,491.095426
cod_63_2_9_gadm2-8,cod_63_1_2_gadm2-8,136.666616
cod_63_2_9_gadm2-8,cod_63_1_3_gadm2-8,459.035172
cod_63_2_9_gadm2-8,cod_63_1_4_gadm2-8,384.487112
cod_63_2_9_gadm2-8,cod_63_1_5_gadm2-8,471.532873
cod_63_2_9_gadm2-8,cod_63_1_6_gadm2-8,422.596362
cod_63_2_9_gadm2-8,cod_63_4_16_gadm2-8,179.012072
cod_63_2_9_gadm2-8,cod_63_4_17_gadm2-8,2764.191292
cod_63_2_9_gadm2-8,cod_63_9_36_gadm2-8,831.291540
cod_63_2_9_gadm2-8,cod_63_9_37_gadm2-8,709.897399
cod_63_2_9_gadm2-8,cod_63_9_38_gadm2-8,416.461160
cod_63_2_10_gadm2-8,cod_63_4_18_gadm2-8,407.208331
cod_63_2_10_gadm2-8,cod_63_5_19_gadm2-8,345.165848
cod_63_2_10_gadm2-8,cod_63_5_20_gadm2-8,1021.427837
cod_63_2_10_gadm2-8,cod_63_5_21_gadm2-8,372.360264
cod_63_2_10_gadm2-8,cod_63_5_22_gadm2-8,264.282277
cod_63_2_10_gadm2-8,cod_63_6_23_gadm2-8,380.347326
cod_63_2_10_gadm2-8,cod_63_6_24_gadm2-8,409.330948
cod_63_2_10_gadm2-8,cod_63_6_25_gadm2-8,402.305888
cod_63_2_10_gadm2-8,cod_63_6_26_gadm2-8,220.092381
cod_63_2_10_gadm2-8,cod_63_6_27_gadm2-8,332.999158
cod_63_2_10_gadm2-8,cod_63_6_28_gadm2-8,359.905648
cod_63_2_10_gadm2-8,cod_63_7_29_gadm2-8,6553.251051
cod_63_2_10_gadm2-8,cod_63_8_30_gadm2-8,255.477750
cod_63_2_10_gadm2-8,cod_63_8_31_gadm2-8,319.711822
cod_63_2_10_gadm2-8,cod_63_8_32_gadm2-8,1111.694235
cod_63_2_10_gadm2-8,cod_63_8_33_gadm2-8,471.635398
cod_63_2_10_gadm2-8,cod_63_9_34_gadm2-8,257.361711
cod_63_2_10_gadm2-8,cod_63_9_35_gadm2-8,1092.811581
cod_63_2_10_gadm2-8,cod_63_2_7_gadm2-8,1429.001043
cod_63_2_10_gadm2-8,cod_63_2_8_gadm2-8,462.265342
cod_63_2_10_gadm2-8,cod_63_2_9_gadm2-8,2956.658409
cod_63_2_10_gadm2-8,cod_63_3_11_gadm2-8,225.471665
cod_63_2_10_gadm2-8,cod_63_3_12_gadm2-8,183.537831
cod_63_2_10_gadm2-8,cod_63_3_13_gadm2-8,300.283247
cod_63_2_10_gadm2-8,cod_63_3_14_gadm2-8,315.446315
cod_63_2_10_gadm2-8,cod_63_3_15_gadm2-8,76.815008
cod_63_2_10_gadm2-8,cod_63_1_1_gadm2-8,937.337727
cod_63_2_10_gadm2-8,cod_63_1_2_gadm2-8,207.568497
cod_63_2_10_gadm2-8,cod_63_1_3_gadm2-8,358.010958
cod_63_2_10_gadm2-8,cod_63_1_4_gadm2-8,253.169806
cod_63_2_10_gadm2-8,cod_63_1_5_gadm2-8,356.047847
cod_63_2_10_gadm2-8,cod_63_1_6_gadm2-8,565.857639
cod_63_2_10_gadm2-8,cod_63_4_16_gadm2-8,100.200740
cod_63_2_10_gadm2-8,cod_63_4_17_gadm2-8,1066.181220
cod_63_2_10_gadm2-8,cod_63_9_36_gadm2-8,542.009543
cod_63_2_10_gadm2-8,cod_63_9_37_gadm2-8,478.810497
cod_63_2_10_gadm2-8,cod_63_9_38_gadm2-8,281.244503
cod_63_3_11_gadm2-8,cod_63_4_18_gadm2-8,282.399774
cod_63_3_11_gadm2-8,cod_63_5_19_gadm2-8,333.938659
cod_63_3_11_gadm2-8,cod_63_5_20_gadm2-8,857.064665
cod_63_3_11_gadm2-8,cod_63_5_21_gadm2-8,278.613877
cod_63_3_11_gadm2-8,cod_63_5_22_gadm2-8,219.744783
cod_63_3_11_gadm2-8,cod_63_6_23_gadm2-8,381.449363
cod_63_3_11_gadm2-8,cod_63_6_24_gadm2-8,390.266188
cod_63_3_11_gadm2-8,cod_63_6_25_gadm2-8,379.218282
cod_63_3_11_gadm2-8,cod_63_6_26_gadm2-8,197.441228
cod_63_3_11_gadm2-8,cod_63_6_27_gadm2-8,306.855485
cod_63_3_11_gadm2-8,cod_63_6_28_gadm2-8,380.879735
cod_63_3_11_gadm2-8,cod_63_7_29_gadm2-8,3703.040448
cod_63_3_11_gadm2-8,cod_63_8_30_gadm2-8,286.052953
cod_63_3_11_gadm2-8,cod_63_8_31_gadm2-8,354.872005
cod_63_3_11_gadm2-8,cod_63_8_32_gadm2-8,1259.471326
cod_63_3_11_gadm2-8,cod_63_8_33_gadm2-8,529.860842
cod_63_3_11_gadm2-8,cod_63_9_34_gadm2-8,295.040186
cod_63_3_11_gadm2-8,cod_63_9_35_gadm2-8,1205.334774
cod_63_3_11_gadm2-8,cod_63_2_7_gadm2-8,160.030217
cod_63_3_11_gadm2-8,cod_63_2_8_gadm2-8,270.461086
cod_63_3_11_gadm2-8,cod_63_2_9_gadm2-8,377.559081
cod_63_3_11_gadm2-8,cod_63_2_10_gadm2-8,236.342730
cod_63_3_11_gadm2-8,cod_63_3_12_gadm2-8,2398.397876
cod_63_3_11_gadm2-8,cod_63_3_13_gadm2-8,1573.380342
cod_63_3_11_gadm2-8,cod_63_3_14_gadm2-8,476.723903
cod_63_3_11_gadm2-8,cod_63_3_15_gadm2-8,537.904652
cod_63_3_11_gadm2-8,cod_63_1_1_gadm2-8,206.686850
cod_63_3_11_gadm2-8,cod_63_1_2_gadm2-8,54.363041
cod_63_3_11_gadm2-8,cod_63_1_3_gadm2-8,297.268694
cod_63_3_11_gadm2-8,cod_63_1_4_gadm2-8,253.188054
cod_63_3_11_gadm2-8,cod_63_1_5_gadm2-8,285.632286
cod_63_3_11_gadm2-8,cod_63_1_6_gadm2-8,203.995691
cod_63_3_11_gadm2-8,cod_63_4_16_gadm2-8,67.145654
cod_63_3_11_gadm2-8,cod_63_4_17_gadm2-8,301.426967
cod_63_3_11_gadm2-8,cod_63_9_36_gadm2-8,596.037848
cod_63_3_11_gadm2-8,cod_63_9_37_gadm2-8,531.583590
cod_63_3_11_gadm2-8,cod_63_9_38_gadm2-8,311.799116
cod_63_3_12_gadm2-8,cod_63_4_18_gadm2-8,240.598354
cod_63_3_12_gadm2-8,cod_63_5_19_gadm2-8,284.871173
cod_63_3_12_gadm2-8,cod_63_5_20_gadm2-8,732.288979
cod_63_3_12_gadm2-8,cod_63_5_21_gadm2-8,240.637270
cod_63_3_12_gadm2-8,cod_63_5_22_gadm2-8,187.682078
cod_63_3_12_gadm2-8,cod_63_6_23_gadm2-8,323.221928
cod_63_3_12_gadm2-8,cod_63_6_24_gadm2-8,328.577898
cod_63_3_12_gadm2-8,cod_63_6_25_gadm2-8,318.579376
cod_63_3_12_gadm2-8,cod_63_6_26_gadm2-8,165.921976
cod_63_3_12_gadm2-8,cod_63_6_27_gadm2-8,257.594192
cod_63_3_12_gadm2-8,cod_63_6_28_gadm2-8,323.836983
cod_63_3_12_gadm2-8,cod_63_7_29_gadm2-8,2516.209185
cod_63_3_12_gadm2-8,cod_63_8_30_gadm2-8,245.144728
cod_63_3_12_gadm2-8,cod_63_8_31_gadm2-8,305.073757
cod_63_3_12_gadm2-8,cod_63_8_32_gadm2-8,1082.598485
cod_63_3_12_gadm2-8,cod_63_8_33_gadm2-8,453.898358
cod_63_3_12_gadm2-8,cod_63_9_34_gadm2-8,256.328872
cod_63_3_12_gadm2-8,cod_63_9_35_gadm2-8,1039.365405
cod_63_3_12_gadm2-8,cod_63_2_7_gadm2-8,124.290841
cod_63_3_12_gadm2-8,cod_63_2_8_gadm2-8,222.817742
cod_63_3_12_gadm2-8,cod_63_2_9_gadm2-8,305.462815
cod_63_3_12_gadm2-8,cod_63_2_10_gadm2-8,190.570021
cod_63_3_12_gadm2-8,cod_63_3_11_gadm2-8,2384.246599
cod_63_3_12_gadm2-8,cod_63_3_13_gadm2-8,843.036372
cod_63_3_12_gadm2-8,cod_63_3_14_gadm2-8,322.786060
cod_63_3_12_gadm2-8,cod_63_3_15_gadm2-8,772.071116
cod_63_3_12_gadm2-8,cod_63_1_1_gadm2-8,177.864365
cod_63_3_12_gadm2-8,cod_63_1_2_gadm2-8,45.924180
cod_63_3_12_gadm2-8,cod_63_1_3_gadm2-8,261.023686
cod_63_3_12_gadm2-8,cod_63_1_4_gadm2-8,222.427750
cod_63_3_12_gadm2-8,cod_63_1_5_gadm2-8,251.856280
cod_63_3_12_gadm2-8,cod_63_1_6_gadm2-8,177.962254
cod_63_3_12_gadm2-8,cod_63_4_16_gadm2-8,57.287924
cod_63_3_12_gadm2-8,cod_63_4_17_gadm2-8,256.018573
cod_63_3_12_gadm2-8,cod_63_9_36_gadm2-8,512.715064
cod_63_3_12_gadm2-8,cod_63_9_37_gadm2-8,461.310533
cod_63_3_12_gadm2-8,cod_63_9_38_gadm2-8,270.557868
cod_63_3_13_gadm2-8,cod_63_4_18_gadm2-8,294.596284
cod_63_3_13_gadm2-8,cod_63_5_19_gadm2-8,340.317269
cod_63_3_13_gadm2-8,cod_63_5_20_gadm2-8,876.162231
cod_63_3_13_gadm2-8,cod_63_5_21_gadm2-8,285.099285
cod_63_3_13_gadm2-8,cod_63_5_22_gadm2-8,224.808095
cod_63_3_13_gadm2-8,cod_63_6_23_gadm2-8,390.873341
cod_63_3_13_gadm2-8,cod_63_6_24_gadm2-8,406.609002
cod_63_3_13_gadm2-8,cod_63_6_25_gadm2-8,391.529141
cod_63_3_13_gadm2-8,cod_63_6_26_gadm2-8,202.660143
cod_63_3_13_gadm2-8,cod_63_6_27_gadm2-8,320.589605
cod_63_3_13_gadm2-8,cod_63_6_28_gadm2-8,394.425336
cod_63_3_13_gadm2-8,cod_63_7_29_gadm2-8,9374.051114
cod_63_3_13_gadm2-8,cod_63_8_30_gadm2-8,297.969030
cod_63_3_13_gadm2-8,cod_63_8_31_gadm2-8,365.167166
cod_63_3_13_gadm2-8,cod_63_8_32_gadm2-8,1318.759198
cod_63_3_13_gadm2-8,cod_63_8_33_gadm2-8,550.347170
cod_63_3_13_gadm2-8,cod_63_9_34_gadm2-8,311.543162
cod_63_3_13_gadm2-8,cod_63_9_35_gadm2-8,1278.004220
cod_63_3_13_gadm2-8,cod_63_2_7_gadm2-8,227.622410
cod_63_3_13_gadm2-8,cod_63_2_8_gadm2-8,391.152544
cod_63_3_13_gadm2-8,cod_63_2_9_gadm2-8,520.588453
cod_63_3_13_gadm2-8,cod_63_2_10_gadm2-8,308.215715
cod_63_3_13_gadm2-8,cod_63_3_11_gadm2-8,1541.346185
cod_63_3_13_gadm2-8,cod_63_3_12_gadm2-8,833.298321
cod_63_3_13_gadm2-8,cod_63_3_14_gadm2-8,1459.204169
cod_63_3_13_gadm2-8,cod_63_3_15_gadm2-8,628.721833
cod_63_3_13_gadm2-8,cod_63_1_1_gadm2-8,230.569240
cod_63_3_13_gadm2-8,cod_63_1_2_gadm2-8,62.731909
cod_63_3_13_gadm2-8,cod_63_1_3_gadm2-8,311.763611
cod_63_3_13_gadm2-8,cod_63_1_4_gadm2-8,268.569706
cod_63_3_13_gadm2-8,cod_63_1_5_gadm2-8,305.075182
cod_63_3_13_gadm2-8,cod_63_1_6_gadm2-8,213.047815
cod_63_3_13_gadm2-8,cod_63_4_16_gadm2-8,70.098889
cod_63_3_13_gadm2-8,cod_63_4_17_gadm2-8,338.556903
cod_63_3_13_gadm2-8,cod_63_9_36_gadm2-8,629.999438
cod_63_3_13_gadm2-8,cod_63_9_37_gadm2-8,551.995480
cod_63_3_13_gadm2-8,cod_63_9_38_gadm2-8,323.702114
cod_63_3_14_gadm2-8,cod_63_4_18_gadm2-8,249.767640
cod_63_3_14_gadm2-8,cod_63_5_19_gadm2-8,265.063505
cod_63_3_14_gadm2-8,cod_63_5_20_gadm2-8,699.599525
cod_63_3_14_gadm2-8,cod_63_5_21_gadm2-8,226.607015
cod_63_3_14_gadm2-8,cod_63_5_22_gadm2-8,180.025477
cod_63_3_14_gadm2-8,cod_63_6_23_gadm2-8,303.852257
cod_63_3_14_gadm2-8,cod_63_6_24_gadm2-8,321.376409
cod_63_3_14_gadm2-8,cod_63_6_25_gadm2-8,307.167725
cod_63_3_14_gadm2-8,cod_63_6_26_gadm2-8,161.393245
cod_63_3_14_gadm2-8,cod_63_6_27_gadm2-8,254.487872
cod_63_3_14_gadm2-8,cod_63_6_28_gadm2-8,309.135071
cod_63_3_14_gadm2-8,cod_63_7_29_gadm2-8,19055.428770
cod_63_3_14_gadm2-8,cod_63_8_30_gadm2-8,234.978378
cod_63_3_14_gadm2-8,cod_63_8_31_gadm2-8,283.762892
cod_63_3_14_gadm2-8,cod_63_8_32_gadm2-8,1044.125570
cod_63_3_14_gadm2-8,cod_63_8_33_gadm2-8,431.557930
cod_63_3_14_gadm2-8,cod_63_9_34_gadm2-8,249.585949
cod_63_3_14_gadm2-8,cod_63_9_35_gadm2-8,1027.687019
cod_63_3_14_gadm2-8,cod_63_2_7_gadm2-8,324.906513
cod_63_3_14_gadm2-8,cod_63_2_8_gadm2-8,927.517574
cod_63_3_14_gadm2-8,cod_63_2_9_gadm2-8,674.055592
cod_63_3_14_gadm2-8,cod_63_2_10_gadm2-8,328.512152
cod_63_3_14_gadm2-8,cod_63_3_11_gadm2-8,474.069460
cod_63_3_14_gadm2-8,cod_63_3_12_gadm2-8,323.972453
cod_63_3_14_gadm2-8,cod_63_3_13_gadm2-8,1482.965193
cod_63_3_14_gadm2-8,cod_63_3_15_gadm2-8,212.458350
cod_63_3_14_gadm2-8,cod_63_1_1_gadm2-8,204.821239
cod_63_3_14_gadm2-8,cod_63_1_2_gadm2-8,57.433992
cod_63_3_14_gadm2-8,cod_63_1_3_gadm2-8,250.341590
cod_63_3_14_gadm2-8,cod_63_1_4_gadm2-8,217.479077
cod_63_3_14_gadm2-8,cod_63_1_5_gadm2-8,250.544053
cod_63_3_14_gadm2-8,cod_63_1_6_gadm2-8,174.925272
cod_63_3_14_gadm2-8,cod_63_4_16_gadm2-8,59.577419
cod_63_3_14_gadm2-8,cod_63_4_17_gadm2-8,326.891233
cod_63_3_14_gadm2-8,cod_63_9_36_gadm2-8,504.593663
cod_63_3_14_gadm2-8,cod_63_9_37_gadm2-8,433.897380
cod_63_3_14_gadm2-8,cod_63_9_38_gadm2-8,254.364759
cod_63_3_15_gadm2-8,cod_63_4_18_gadm2-8,166.798788
cod_63_3_15_gadm2-8,cod_63_5_19_gadm2-8,196.452968
cod_63_3_15_gadm2-8,cod_63_5_20_gadm2-8,504.305673
cod_63_3_15_gadm2-8,cod_63_5_21_gadm2-8,165.964645
cod_63_3_15_gadm2-8,cod_63_5_22_gadm2-8,129.259644
cod_63_3_15_gadm2-8,cod_63_6_23_gadm2-8,223.334938
cod_63_3_15_gadm2-8,cod_63_6_24_gadm2-8,229.130990
cod_63_3_15_gadm2-8,cod_63_6_25_gadm2-8,220.984314
cod_63_3_15_gadm2-8,cod_63_6_26_gadm2-8,114.530309
cod_63_3_15_gadm2-8,cod_63_6_27_gadm2-8,179.865301
cod_63_3_15_gadm2-8,cod_63_6_28_gadm2-8,225.342854
cod_63_3_15_gadm2-8,cod_63_7_29_gadm2-8,2512.612679
cod_63_3_15_gadm2-8,cod_63_8_30_gadm2-8,171.254206
cod_63_3_15_gadm2-8,cod_63_8_31_gadm2-8,211.650620
cod_63_3_15_gadm2-8,cod_63_8_32_gadm2-8,757.914523
cod_63_3_15_gadm2-8,cod_63_8_33_gadm2-8,316.388256
cod_63_3_15_gadm2-8,cod_63_9_34_gadm2-8,180.289121
cod_63_3_15_gadm2-8,cod_63_9_35_gadm2-8,732.333993
cod_63_3_15_gadm2-8,cod_63_2_7_gadm2-8,99.060913
cod_63_3_15_gadm2-8,cod_63_2_8_gadm2-8,182.155491
cod_63_3_15_gadm2-8,cod_63_2_9_gadm2-8,241.674939
cod_63_3_15_gadm2-8,cod_63_2_10_gadm2-8,145.343941
cod_63_3_15_gadm2-8,cod_63_3_11_gadm2-8,973.874850
cod_63_3_15_gadm2-8,cod_63_3_12_gadm2-8,1410.504854
cod_63_3_15_gadm2-8,cod_63_3_13_gadm2-8,1163.337711
cod_63_3_15_gadm2-8,cod_63_3_14_gadm2-8,386.642099
cod_63_3_15_gadm2-8,cod_63_1_1_gadm2-8,126.554782
cod_63_3_15_gadm2-8,cod_63_1_2_gadm2-8,33.122136
cod_63_3_15_gadm2-8,cod_63_1_3_gadm2-8,182.705242
cod_63_3_15_gadm2-8,cod_63_1_4_gadm2-8,156.709195
cod_63_3_15_gadm2-8,cod_63_1_5_gadm2-8,177.725520
cod_63_3_15_gadm2-8,cod_63_1_6_gadm2-8,123.836338
cod_63_3_15_gadm2-8,cod_63_4_16_gadm2-8,39.722362
cod_63_3_15_gadm2-8,cod_63_4_17_gadm2-8,182.188763
cod_63_3_15_gadm2-8,cod_63_9_36_gadm2-8,361.000063
cod_63_3_15_gadm2-8,cod_63_9_37_gadm2-8,322.042209
cod_63_3_15_gadm2-8,cod_63_9_38_gadm2-8,188.835693
cod_63_1_1_gadm2-8,cod_63_4_18_gadm2-8,330.788908
cod_63_1_1_gadm2-8,cod_63_5_19_gadm2-8,342.520133
cod_63_1_1_gadm2-8,cod_63_5_20_gadm2-8,927.388056
cod_63_1_1_gadm2-8,cod_63_5_21_gadm2-8,319.643404
cod_63_1_1_gadm2-8,cod_63_5_22_gadm2-8,239.511205
cod_63_1_1_gadm2-8,cod_63_6_23_gadm2-8,417.549806
cod_63_1_1_gadm2-8,cod_63_6_24_gadm2-8,447.791865
cod_63_1_1_gadm2-8,cod_63_6_25_gadm2-8,455.513893
cod_63_1_1_gadm2-8,cod_63_6_26_gadm2-8,247.291928
cod_63_1_1_gadm2-8,cod_63_6_27_gadm2-8,367.059099
cod_63_1_1_gadm2-8,cod_63_6_28_gadm2-8,376.379351
cod_63_1_1_gadm2-8,cod_63_7_29_gadm2-8,2361.728783
cod_63_1_1_gadm2-8,cod_63_8_30_gadm2-8,245.235602
cod_63_1_1_gadm2-8,cod_63_8_31_gadm2-8,310.373128
cod_63_1_1_gadm2-8,cod_63_8_32_gadm2-8,1021.408121
cod_63_1_1_gadm2-8,cod_63_8_33_gadm2-8,460.177108
cod_63_1_1_gadm2-8,cod_63_9_34_gadm2-8,231.049244
cod_63_1_1_gadm2-8,cod_63_9_35_gadm2-8,927.825311
cod_63_1_1_gadm2-8,cod_63_2_7_gadm2-8,253.438675
cod_63_1_1_gadm2-8,cod_63_2_8_gadm2-8,282.619152
cod_63_1_1_gadm2-8,cod_63_2_9_gadm2-8,532.614681
cod_63_1_1_gadm2-8,cod_63_2_10_gadm2-8,964.436391
cod_63_1_1_gadm2-8,cod_63_3_11_gadm2-8,203.074823
cod_63_1_1_gadm2-8,cod_63_3_12_gadm2-8,176.421751
cod_63_1_1_gadm2-8,cod_63_3_13_gadm2-8,231.353078
cod_63_1_1_gadm2-8,cod_63_3_14_gadm2-8,202.574285
cod_63_1_1_gadm2-8,cod_63_3_15_gadm2-8,68.886376
cod_63_1_1_gadm2-8,cod_63_1_2_gadm2-8,1092.054048
cod_63_1_1_gadm2-8,cod_63_1_3_gadm2-8,901.510982
cod_63_1_1_gadm2-8,cod_63_1_4_gadm2-8,346.336827
cod_63_1_1_gadm2-8,cod_63_1_5_gadm2-8,1085.600902
cod_63_1_1_gadm2-8,cod_63_1_6_gadm2-8,759.298698
cod_63_1_1_gadm2-8,cod_63_4_16_gadm2-8,79.133363
cod_63_1_1_gadm2-8,cod_63_4_17_gadm2-8,433.015584
cod_63_1_1_gadm2-8,cod_63_9_36_gadm2-8,475.393304
cod_63_1_1_gadm2-8,cod_63_9_37_gadm2-8,479.995066
cod_63_1_1_gadm2-8,cod_63_9_38_gadm2-8,282.055675
cod_63_1_2_gadm2-8,cod_63_4_18_gadm2-8,139.058610
cod_63_1_2_gadm2-8,cod_63_5_19_gadm2-8,146.277845
cod_63_1_2_gadm2-8,cod_63_5_20_gadm2-8,392.603997
cod_63_1_2_gadm2-8,cod_63_5_21_gadm2-8,129.958414
cod_63_1_2_gadm2-8,cod_63_5_22_gadm2-8,101.256515
cod_63_1_2_gadm2-8,cod_63_6_23_gadm2-8,178.327381
cod_63_1_2_gadm2-8,cod_63_6_24_gadm2-8,191.064484
cod_63_1_2_gadm2-8,cod_63_6_25_gadm2-8,193.233016
cod_63_1_2_gadm2-8,cod_63_6_26_gadm2-8,104.108880
cod_63_1_2_gadm2-8,cod_63_6_27_gadm2-8,156.077810
cod_63_1_2_gadm2-8,cod_63_6_28_gadm2-8,162.976236
cod_63_1_2_gadm2-8,cod_63_7_29_gadm2-8,1088.247688
cod_63_1_2_gadm2-8,cod_63_8_30_gadm2-8,107.872637
cod_63_1_2_gadm2-8,cod_63_8_31_gadm2-8,133.780746
cod_63_1_2_gadm2-8,cod_63_8_32_gadm2-8,451.365616
